target_end_date,target,location,observation
2023-11-04,wk inc flu hosp,09,9
2023-11-04,wk inc flu hosp,11,0
2023-11-04,wk inc flu hosp,10,1
2023-11-04,wk inc flu hosp,12,467
2023-11-04,wk inc flu hosp,13,59
2023-11-04,wk inc flu hosp,15,18
2023-11-04,wk inc flu hosp,19,11
2023-11-04,wk inc flu hosp,16,5
2023-11-04,wk inc flu hosp,17,32
2023-11-04,wk inc flu hosp,18,43
2023-11-04,wk inc flu hosp,20,7
2023-11-04,wk inc flu hosp,21,21
2023-11-04,wk inc flu hosp,22,43
2023-11-04,wk inc flu hosp,25,31
2023-11-04,wk inc flu hosp,24,16
2023-11-04,wk inc flu hosp,23,0
2023-11-04,wk inc flu hosp,26,31
2023-11-04,wk inc flu hosp,27,12
2023-11-04,wk inc flu hosp,29,36
2023-11-04,wk inc flu hosp,28,28
2023-11-04,wk inc flu hosp,30,1
2023-11-04,wk inc flu hosp,37,40
2023-11-04,wk inc flu hosp,38,0
2023-11-04,wk inc flu hosp,31,4
2023-11-04,wk inc flu hosp,33,3
2023-11-04,wk inc flu hosp,34,23
2023-11-04,wk inc flu hosp,35,10
2023-11-04,wk inc flu hosp,32,11
2023-11-04,wk inc flu hosp,36,65
2023-11-04,wk inc flu hosp,39,24
2023-11-04,wk inc flu hosp,40,18
2023-11-04,wk inc flu hosp,41,8
2023-11-04,wk inc flu hosp,42,40
2023-11-04,wk inc flu hosp,72,142
2023-11-04,wk inc flu hosp,44,0
2023-11-04,wk inc flu hosp,45,41
2023-11-04,wk inc flu hosp,46,1
2023-11-04,wk inc flu hosp,47,43
2023-11-04,wk inc flu hosp,48,350
2023-11-04,wk inc flu hosp,US,2088
2023-11-04,wk inc flu hosp,49,9
2023-11-04,wk inc flu hosp,51,56
2023-11-04,wk inc flu hosp,50,0
2023-11-04,wk inc flu hosp,53,18
2023-11-04,wk inc flu hosp,55,15
2023-11-04,wk inc flu hosp,54,8
2023-11-04,wk inc flu hosp,56,1
2023-11-11,wk inc flu hosp,02,40
2023-11-11,wk inc flu hosp,01,61
2023-11-11,wk inc flu hosp,05,27
2023-11-11,wk inc flu hosp,04,146
2023-11-11,wk inc flu hosp,06,249
2023-11-11,wk inc flu hosp,08,50
2023-11-11,wk inc flu hosp,09,6
2023-11-11,wk inc flu hosp,11,0
2023-11-11,wk inc flu hosp,10,1
2023-11-11,wk inc flu hosp,12,475
2023-11-11,wk inc flu hosp,13,118
2023-11-11,wk inc flu hosp,15,16
2023-11-11,wk inc flu hosp,19,12
2023-11-11,wk inc flu hosp,16,4
2023-11-11,wk inc flu hosp,17,54
2023-11-11,wk inc flu hosp,18,65
2023-11-11,wk inc flu hosp,20,10
2023-11-11,wk inc flu hosp,21,30
2023-11-11,wk inc flu hosp,22,64
2023-11-11,wk inc flu hosp,25,33
2023-11-11,wk inc flu hosp,24,23
2023-11-11,wk inc flu hosp,23,4
2023-11-11,wk inc flu hosp,26,36
2023-11-11,wk inc flu hosp,27,15
2023-11-11,wk inc flu hosp,29,37
2023-11-11,wk inc flu hosp,28,44
2023-11-11,wk inc flu hosp,30,6
2023-11-11,wk inc flu hosp,37,57
2023-11-11,wk inc flu hosp,38,3
2023-11-11,wk inc flu hosp,31,5
2023-11-11,wk inc flu hosp,33,1
2023-11-11,wk inc flu hosp,34,48
2023-11-11,wk inc flu hosp,35,9
2023-11-11,wk inc flu hosp,32,27
2023-11-11,wk inc flu hosp,36,83
2023-11-11,wk inc flu hosp,39,26
2023-11-11,wk inc flu hosp,40,34
2023-11-11,wk inc flu hosp,41,12
2023-11-11,wk inc flu hosp,42,85
2023-11-11,wk inc flu hosp,72,145
2023-11-11,wk inc flu hosp,44,2
2023-11-11,wk inc flu hosp,45,56
2023-11-11,wk inc flu hosp,46,2
2023-11-11,wk inc flu hosp,47,49
2023-11-11,wk inc flu hosp,48,433
2023-11-11,wk inc flu hosp,US,2857
2023-11-11,wk inc flu hosp,49,5
2023-11-11,wk inc flu hosp,51,88
2023-11-11,wk inc flu hosp,50,3
2023-11-11,wk inc flu hosp,53,20
2023-11-11,wk inc flu hosp,55,19
2023-11-11,wk inc flu hosp,54,12
2023-11-11,wk inc flu hosp,56,7
2020-01-11,wk flu hosp rate,01,0
2020-01-11,wk flu hosp rate,15,0
2020-01-11,wk flu hosp rate,18,0
2020-01-11,wk flu hosp rate,27,0
2020-01-11,wk flu hosp rate,30,0
2020-01-11,wk flu hosp rate,37,0
2020-01-11,wk flu hosp rate,48,0
2020-01-11,wk flu hosp rate,US,3.0102342002544935e-4
2020-01-18,wk flu hosp rate,01,0
2020-01-18,wk flu hosp rate,15,0
2020-01-18,wk flu hosp rate,18,0
2020-01-18,wk flu hosp rate,27,0
2020-01-18,wk flu hosp rate,30,0
2020-01-18,wk flu hosp rate,37,0
2020-01-18,wk flu hosp rate,48,0
2020-01-18,wk flu hosp rate,US,0
2020-01-25,wk flu hosp rate,01,0
2020-01-25,wk flu hosp rate,15,0
2020-01-25,wk flu hosp rate,18,0
2020-01-25,wk flu hosp rate,27,0
2020-01-25,wk flu hosp rate,30,0
2020-01-25,wk flu hosp rate,37,0
2020-01-25,wk flu hosp rate,48,0
2020-01-25,wk flu hosp rate,US,0
2020-02-01,wk flu hosp rate,01,0
2020-02-01,wk flu hosp rate,15,0
2020-02-01,wk flu hosp rate,18,0
2020-02-01,wk flu hosp rate,27,0
2020-02-01,wk flu hosp rate,30,0
2020-02-01,wk flu hosp rate,37,0
2020-02-01,wk flu hosp rate,32,0
2020-02-01,wk flu hosp rate,48,0
2020-02-01,wk flu hosp rate,US,0
2020-02-08,wk flu hosp rate,01,0
2020-02-08,wk flu hosp rate,15,0
2020-02-08,wk flu hosp rate,18,0
2020-02-08,wk flu hosp rate,20,0
2020-02-08,wk flu hosp rate,27,0
2020-02-08,wk flu hosp rate,30,0
2020-02-08,wk flu hosp rate,37,0
2020-02-08,wk flu hosp rate,32,0
2020-02-08,wk flu hosp rate,48,0
2020-02-08,wk flu hosp rate,US,0
2020-02-15,wk flu hosp rate,01,0
2020-02-15,wk flu hosp rate,15,0
2020-02-15,wk flu hosp rate,18,0
2020-02-15,wk flu hosp rate,20,0
2020-02-15,wk flu hosp rate,27,0
2020-02-15,wk flu hosp rate,30,0
2020-02-15,wk flu hosp rate,37,0
2020-02-15,wk flu hosp rate,32,0
2020-02-15,wk flu hosp rate,48,0
2020-02-15,wk flu hosp rate,US,0
2020-02-22,wk flu hosp rate,01,0
2020-02-22,wk flu hosp rate,15,0
2020-02-22,wk flu hosp rate,18,0
2020-02-22,wk flu hosp rate,20,0
2020-02-22,wk flu hosp rate,27,0
2020-02-22,wk flu hosp rate,30,0
2020-02-22,wk flu hosp rate,37,0
2020-02-22,wk flu hosp rate,32,0
2020-02-22,wk flu hosp rate,48,0
2020-02-22,wk flu hosp rate,US,0
2020-02-29,wk flu hosp rate,01,0
2020-02-29,wk flu hosp rate,15,0
2020-02-29,wk flu hosp rate,17,0
2020-02-29,wk flu hosp rate,18,0
2020-02-29,wk flu hosp rate,20,0
2020-02-29,wk flu hosp rate,27,0
2020-02-29,wk flu hosp rate,29,0
2020-02-29,wk flu hosp rate,30,0
2020-02-29,wk flu hosp rate,37,0
2020-02-29,wk flu hosp rate,32,0
2020-02-29,wk flu hosp rate,41,0
2020-02-29,wk flu hosp rate,48,0
2020-02-29,wk flu hosp rate,US,0
2020-03-07,wk flu hosp rate,01,0
2020-03-07,wk flu hosp rate,04,0
2020-03-07,wk flu hosp rate,06,0
2020-03-07,wk flu hosp rate,13,0
2020-03-07,wk flu hosp rate,15,0
2020-03-07,wk flu hosp rate,19,0
2020-03-07,wk flu hosp rate,17,0
2020-03-07,wk flu hosp rate,18,0
2020-03-07,wk flu hosp rate,20,0
2020-03-07,wk flu hosp rate,21,0
2020-03-07,wk flu hosp rate,22,0
2020-03-07,wk flu hosp rate,24,0
2020-03-07,wk flu hosp rate,23,0
2020-03-07,wk flu hosp rate,26,0
2020-03-07,wk flu hosp rate,27,0
2020-03-07,wk flu hosp rate,29,0
2020-03-07,wk flu hosp rate,28,0
2020-03-07,wk flu hosp rate,30,0
2020-03-07,wk flu hosp rate,37,0
2020-03-07,wk flu hosp rate,38,0
2020-03-07,wk flu hosp rate,31,0
2020-03-07,wk flu hosp rate,34,0
2020-03-07,wk flu hosp rate,32,0
2020-03-07,wk flu hosp rate,39,0
2020-03-07,wk flu hosp rate,40,0
2020-03-07,wk flu hosp rate,41,0
2020-03-07,wk flu hosp rate,42,0
2020-03-07,wk flu hosp rate,72,0
2020-03-07,wk flu hosp rate,45,0
2020-03-07,wk flu hosp rate,48,0
2020-03-07,wk flu hosp rate,US,0
2020-03-07,wk flu hosp rate,51,0
2020-03-07,wk flu hosp rate,53,0
2020-03-07,wk flu hosp rate,55,0
2020-03-07,wk flu hosp rate,54,0
2020-03-07,wk flu hosp rate,56,0
2020-03-14,wk flu hosp rate,01,0
2020-03-14,wk flu hosp rate,04,0
2020-03-14,wk flu hosp rate,06,0
2020-03-14,wk flu hosp rate,13,0
2020-03-14,wk flu hosp rate,15,0
2020-03-14,wk flu hosp rate,19,0
2020-03-14,wk flu hosp rate,17,0
2020-03-14,wk flu hosp rate,18,0
2020-03-14,wk flu hosp rate,20,0
2020-03-14,wk flu hosp rate,21,0
2020-03-14,wk flu hosp rate,22,0
2020-03-14,wk flu hosp rate,24,0
2020-03-14,wk flu hosp rate,23,0
2020-03-14,wk flu hosp rate,26,0
2020-03-14,wk flu hosp rate,27,0
2020-03-14,wk flu hosp rate,29,0
2020-03-14,wk flu hosp rate,28,0
2020-03-14,wk flu hosp rate,30,0
2020-03-14,wk flu hosp rate,37,0
2020-03-14,wk flu hosp rate,38,0
2020-03-14,wk flu hosp rate,31,0
2020-03-14,wk flu hosp rate,34,0
2020-03-14,wk flu hosp rate,32,0
2020-03-14,wk flu hosp rate,39,0
2020-03-14,wk flu hosp rate,40,0
2020-03-14,wk flu hosp rate,41,0
2020-03-14,wk flu hosp rate,42,0
2020-03-14,wk flu hosp rate,72,0
2020-03-14,wk flu hosp rate,44,0
2020-03-14,wk flu hosp rate,45,0
2020-03-14,wk flu hosp rate,48,0
2020-03-14,wk flu hosp rate,US,0
2020-03-14,wk flu hosp rate,51,0
2020-03-14,wk flu hosp rate,53,0
2020-03-14,wk flu hosp rate,55,0
2020-03-14,wk flu hosp rate,54,0
2020-03-14,wk flu hosp rate,56,0
2020-03-21,wk flu hosp rate,01,0
2020-03-21,wk flu hosp rate,05,0
2020-03-21,wk flu hosp rate,04,0
2020-03-21,wk flu hosp rate,06,0
2020-03-21,wk flu hosp rate,12,0
2020-03-21,wk flu hosp rate,13,0
2020-03-21,wk flu hosp rate,15,0
2020-03-21,wk flu hosp rate,19,0
2020-03-21,wk flu hosp rate,16,0
2020-03-21,wk flu hosp rate,17,0
2020-03-21,wk flu hosp rate,18,0
2020-03-21,wk flu hosp rate,20,0
2020-03-21,wk flu hosp rate,21,0
2020-03-21,wk flu hosp rate,22,0
2020-03-21,wk flu hosp rate,24,0
2020-03-21,wk flu hosp rate,23,0
2020-03-21,wk flu hosp rate,26,0
2020-03-21,wk flu hosp rate,27,0
2020-03-21,wk flu hosp rate,29,0
2020-03-21,wk flu hosp rate,28,0
2020-03-21,wk flu hosp rate,30,0
2020-03-21,wk flu hosp rate,37,0
2020-03-21,wk flu hosp rate,38,0
2020-03-21,wk flu hosp rate,31,0
2020-03-21,wk flu hosp rate,34,0
2020-03-21,wk flu hosp rate,35,0
2020-03-21,wk flu hosp rate,32,0
2020-03-21,wk flu hosp rate,36,0
2020-03-21,wk flu hosp rate,39,0
2020-03-21,wk flu hosp rate,40,0
2020-03-21,wk flu hosp rate,41,0
2020-03-21,wk flu hosp rate,42,0
2020-03-21,wk flu hosp rate,72,0
2020-03-21,wk flu hosp rate,44,0
2020-03-21,wk flu hosp rate,45,0
2020-03-21,wk flu hosp rate,47,0
2020-03-21,wk flu hosp rate,48,0
2020-03-21,wk flu hosp rate,US,0
2020-03-21,wk flu hosp rate,51,0
2020-03-21,wk flu hosp rate,53,0
2020-03-21,wk flu hosp rate,55,0
2020-03-21,wk flu hosp rate,54,0
2020-03-21,wk flu hosp rate,56,0
2020-03-28,wk flu hosp rate,02,0
2020-03-28,wk flu hosp rate,01,0
2020-03-28,wk flu hosp rate,05,0
2020-03-28,wk flu hosp rate,04,0
2020-03-28,wk flu hosp rate,06,0
2020-03-28,wk flu hosp rate,09,0
2020-03-28,wk flu hosp rate,12,0
2020-03-28,wk flu hosp rate,13,0
2020-03-28,wk flu hosp rate,15,0
2020-03-28,wk flu hosp rate,19,0
2020-03-28,wk flu hosp rate,16,0
2020-03-28,wk flu hosp rate,17,0
2020-03-28,wk flu hosp rate,18,0
2020-03-28,wk flu hosp rate,20,0
2020-03-28,wk flu hosp rate,21,0
2020-03-28,wk flu hosp rate,22,0
2020-03-28,wk flu hosp rate,24,0
2020-03-28,wk flu hosp rate,23,0
2020-03-28,wk flu hosp rate,26,0
2020-03-28,wk flu hosp rate,27,0
2020-03-28,wk flu hosp rate,29,0
2020-03-28,wk flu hosp rate,28,0
2020-03-28,wk flu hosp rate,30,0
2020-03-28,wk flu hosp rate,37,0
2020-03-28,wk flu hosp rate,38,0
2020-03-28,wk flu hosp rate,31,0
2020-03-28,wk flu hosp rate,34,0
2020-03-28,wk flu hosp rate,35,0
2020-03-28,wk flu hosp rate,32,0
2020-03-28,wk flu hosp rate,36,0
2020-03-28,wk flu hosp rate,39,0
2020-03-28,wk flu hosp rate,40,0
2020-03-28,wk flu hosp rate,41,0
2020-03-28,wk flu hosp rate,42,0
2020-03-28,wk flu hosp rate,72,0
2020-03-28,wk flu hosp rate,44,0
2020-03-28,wk flu hosp rate,45,0
2020-03-28,wk flu hosp rate,47,0
2020-03-28,wk flu hosp rate,48,0
2020-03-28,wk flu hosp rate,US,0
2020-03-28,wk flu hosp rate,51,0
2020-03-28,wk flu hosp rate,50,0
2020-03-28,wk flu hosp rate,53,0
2020-03-28,wk flu hosp rate,55,0
2020-03-28,wk flu hosp rate,54,0
2020-03-28,wk flu hosp rate,56,0
2020-04-04,wk flu hosp rate,02,0
2020-04-04,wk flu hosp rate,01,0
2020-04-04,wk flu hosp rate,05,0
2020-04-04,wk flu hosp rate,04,0
2020-04-04,wk flu hosp rate,06,0
2020-04-04,wk flu hosp rate,08,0
2020-04-04,wk flu hosp rate,09,0
2020-04-04,wk flu hosp rate,11,0
2020-04-04,wk flu hosp rate,10,0
2020-04-04,wk flu hosp rate,12,0
2020-04-04,wk flu hosp rate,13,0
2020-04-04,wk flu hosp rate,15,0
2020-04-04,wk flu hosp rate,19,0
2020-04-04,wk flu hosp rate,16,0
2020-04-04,wk flu hosp rate,17,0
2020-04-04,wk flu hosp rate,18,0
2020-04-04,wk flu hosp rate,20,0
2020-04-04,wk flu hosp rate,21,0
2020-04-04,wk flu hosp rate,22,0
2020-04-04,wk flu hosp rate,25,0
2020-04-04,wk flu hosp rate,24,0
2020-04-04,wk flu hosp rate,23,0
2020-04-04,wk flu hosp rate,26,0
2020-04-04,wk flu hosp rate,27,0
2020-04-04,wk flu hosp rate,29,0
2020-04-04,wk flu hosp rate,28,0
2020-04-04,wk flu hosp rate,30,0
2020-04-04,wk flu hosp rate,37,0
2020-04-04,wk flu hosp rate,38,0
2020-04-04,wk flu hosp rate,31,0
2020-04-04,wk flu hosp rate,33,0
2020-04-04,wk flu hosp rate,34,0
2020-04-04,wk flu hosp rate,35,0
2020-04-04,wk flu hosp rate,32,0
2020-04-04,wk flu hosp rate,36,0
2020-04-04,wk flu hosp rate,39,0
2020-04-04,wk flu hosp rate,40,0
2020-04-04,wk flu hosp rate,41,0
2020-04-04,wk flu hosp rate,42,0
2020-04-04,wk flu hosp rate,72,0
2020-04-04,wk flu hosp rate,44,0
2020-04-04,wk flu hosp rate,45,0
2020-04-04,wk flu hosp rate,46,0
2020-04-04,wk flu hosp rate,47,0
2020-04-04,wk flu hosp rate,48,0
2020-04-04,wk flu hosp rate,US,0
2020-04-04,wk flu hosp rate,49,0
2020-04-04,wk flu hosp rate,51,0
2020-04-04,wk flu hosp rate,50,0
2020-04-04,wk flu hosp rate,53,0
2020-04-04,wk flu hosp rate,55,0
2020-04-04,wk flu hosp rate,54,0
2020-04-04,wk flu hosp rate,56,0
2020-04-11,wk flu hosp rate,02,0
2020-04-11,wk flu hosp rate,01,0
2020-04-11,wk flu hosp rate,05,0
2020-04-11,wk flu hosp rate,04,0
2020-04-11,wk flu hosp rate,06,0
2020-04-11,wk flu hosp rate,08,0
2020-04-11,wk flu hosp rate,09,0
2020-04-11,wk flu hosp rate,11,0
2020-04-11,wk flu hosp rate,10,0
2020-04-11,wk flu hosp rate,12,0
2020-04-11,wk flu hosp rate,13,0
2020-04-11,wk flu hosp rate,15,0
2020-04-11,wk flu hosp rate,19,0
2020-04-11,wk flu hosp rate,16,0
2020-04-11,wk flu hosp rate,17,0
2020-04-11,wk flu hosp rate,18,0
2020-04-11,wk flu hosp rate,20,0
2020-04-11,wk flu hosp rate,21,0
2020-04-11,wk flu hosp rate,22,0
2020-04-11,wk flu hosp rate,25,0
2020-04-11,wk flu hosp rate,24,0
2020-04-11,wk flu hosp rate,23,0
2020-04-11,wk flu hosp rate,26,0
2020-04-11,wk flu hosp rate,27,0
2020-04-11,wk flu hosp rate,29,0
2020-04-11,wk flu hosp rate,28,0
2020-04-11,wk flu hosp rate,30,0
2020-04-11,wk flu hosp rate,37,0
2020-04-11,wk flu hosp rate,38,0
2020-04-11,wk flu hosp rate,31,0
2020-04-11,wk flu hosp rate,33,0
2020-04-11,wk flu hosp rate,34,0
2020-04-11,wk flu hosp rate,35,0
2020-04-11,wk flu hosp rate,32,0
2020-04-11,wk flu hosp rate,36,0
2020-04-11,wk flu hosp rate,39,0
2020-04-11,wk flu hosp rate,40,0
2020-04-11,wk flu hosp rate,41,0
2020-04-11,wk flu hosp rate,42,0
2020-04-11,wk flu hosp rate,72,0
2020-04-11,wk flu hosp rate,44,0
2020-04-11,wk flu hosp rate,45,0
2020-04-11,wk flu hosp rate,46,0
2020-04-11,wk flu hosp rate,47,0
2020-04-11,wk flu hosp rate,48,0
2020-04-11,wk flu hosp rate,US,0
2020-04-11,wk flu hosp rate,49,0
2020-04-11,wk flu hosp rate,51,0
2020-04-11,wk flu hosp rate,50,0
2020-04-11,wk flu hosp rate,53,0
2020-04-11,wk flu hosp rate,55,0
2020-04-11,wk flu hosp rate,54,0
2020-04-11,wk flu hosp rate,56,0
2020-04-18,wk flu hosp rate,02,0
2020-04-18,wk flu hosp rate,01,0
2020-04-18,wk flu hosp rate,05,0
2020-04-18,wk flu hosp rate,04,0
2020-04-18,wk flu hosp rate,06,0
2020-04-18,wk flu hosp rate,08,0
2020-04-18,wk flu hosp rate,09,0
2020-04-18,wk flu hosp rate,11,0
2020-04-18,wk flu hosp rate,10,0
2020-04-18,wk flu hosp rate,12,0
2020-04-18,wk flu hosp rate,13,0
2020-04-18,wk flu hosp rate,15,0
2020-04-18,wk flu hosp rate,19,0
2020-04-18,wk flu hosp rate,16,0
2020-04-18,wk flu hosp rate,17,0
2020-04-18,wk flu hosp rate,18,0
2020-04-18,wk flu hosp rate,20,0
2020-04-18,wk flu hosp rate,21,0
2020-04-18,wk flu hosp rate,22,0
2020-04-18,wk flu hosp rate,25,0
2020-04-18,wk flu hosp rate,24,0
2020-04-18,wk flu hosp rate,23,0
2020-04-18,wk flu hosp rate,26,0
2020-04-18,wk flu hosp rate,27,0
2020-04-18,wk flu hosp rate,29,0
2020-04-18,wk flu hosp rate,28,0
2020-04-18,wk flu hosp rate,30,0
2020-04-18,wk flu hosp rate,37,0
2020-04-18,wk flu hosp rate,38,0
2020-04-18,wk flu hosp rate,31,0
2020-04-18,wk flu hosp rate,33,0
2020-04-18,wk flu hosp rate,34,0
2020-04-18,wk flu hosp rate,35,0
2020-04-18,wk flu hosp rate,32,0
2020-04-18,wk flu hosp rate,36,0
2020-04-18,wk flu hosp rate,39,0
2020-04-18,wk flu hosp rate,40,0
2020-04-18,wk flu hosp rate,41,0
2020-04-18,wk flu hosp rate,42,0
2020-04-18,wk flu hosp rate,72,0
2020-04-18,wk flu hosp rate,44,0
2020-04-18,wk flu hosp rate,45,0
2020-04-18,wk flu hosp rate,46,0
2020-04-18,wk flu hosp rate,47,0
2020-04-18,wk flu hosp rate,48,0
2020-04-18,wk flu hosp rate,US,0
2020-04-18,wk flu hosp rate,49,0
2020-04-18,wk flu hosp rate,51,0
2020-04-18,wk flu hosp rate,50,0
2020-04-18,wk flu hosp rate,53,0
2020-04-18,wk flu hosp rate,55,0
2020-04-18,wk flu hosp rate,54,0
2020-04-18,wk flu hosp rate,56,0
2020-04-25,wk flu hosp rate,02,0
2020-04-25,wk flu hosp rate,01,0
2020-04-25,wk flu hosp rate,05,0
2020-04-25,wk flu hosp rate,04,0
2020-04-25,wk flu hosp rate,06,0
2020-04-25,wk flu hosp rate,08,0
2020-04-25,wk flu hosp rate,09,0
2020-04-25,wk flu hosp rate,11,0
2020-04-25,wk flu hosp rate,10,0
2020-04-25,wk flu hosp rate,12,0
2020-04-25,wk flu hosp rate,13,0
2020-04-25,wk flu hosp rate,15,0
2020-04-25,wk flu hosp rate,19,0
2020-04-25,wk flu hosp rate,16,0
2020-04-25,wk flu hosp rate,17,0
2020-04-25,wk flu hosp rate,18,0
2020-04-25,wk flu hosp rate,20,0
2020-04-25,wk flu hosp rate,21,0
2020-04-25,wk flu hosp rate,22,0
2020-04-25,wk flu hosp rate,25,0
2020-04-25,wk flu hosp rate,24,0
2020-04-25,wk flu hosp rate,23,0
2020-04-25,wk flu hosp rate,26,0
2020-04-25,wk flu hosp rate,27,0
2020-04-25,wk flu hosp rate,29,0
2020-04-25,wk flu hosp rate,28,0
2020-04-25,wk flu hosp rate,30,0
2020-04-25,wk flu hosp rate,37,0
2020-04-25,wk flu hosp rate,38,0
2020-04-25,wk flu hosp rate,31,0
2020-04-25,wk flu hosp rate,33,0
2020-04-25,wk flu hosp rate,34,0
2020-04-25,wk flu hosp rate,35,0
2020-04-25,wk flu hosp rate,32,0
2020-04-25,wk flu hosp rate,36,0
2020-04-25,wk flu hosp rate,39,0
2020-04-25,wk flu hosp rate,40,0
2020-04-25,wk flu hosp rate,41,0
2020-04-25,wk flu hosp rate,42,0
2020-04-25,wk flu hosp rate,72,0
2020-04-25,wk flu hosp rate,44,0
2020-04-25,wk flu hosp rate,45,0
2020-04-25,wk flu hosp rate,46,0
2020-04-25,wk flu hosp rate,47,0
2020-04-25,wk flu hosp rate,48,0
2020-04-25,wk flu hosp rate,US,0
2020-04-25,wk flu hosp rate,49,0
2020-04-25,wk flu hosp rate,51,0
2020-04-25,wk flu hosp rate,50,0
2020-04-25,wk flu hosp rate,53,0
2020-04-25,wk flu hosp rate,55,0
2020-04-25,wk flu hosp rate,54,0
2020-04-25,wk flu hosp rate,56,0
2020-05-02,wk flu hosp rate,02,0
2020-05-02,wk flu hosp rate,01,0
2020-05-02,wk flu hosp rate,05,0
2020-05-02,wk flu hosp rate,04,0
2020-05-02,wk flu hosp rate,06,0
2020-05-02,wk flu hosp rate,08,0
2020-05-02,wk flu hosp rate,09,0
2020-05-02,wk flu hosp rate,11,0
2020-05-02,wk flu hosp rate,10,0
2020-05-02,wk flu hosp rate,12,0
2020-05-02,wk flu hosp rate,13,0
2020-05-02,wk flu hosp rate,15,0
2020-05-02,wk flu hosp rate,19,0
2020-05-02,wk flu hosp rate,16,0
2020-05-02,wk flu hosp rate,17,0
2020-05-02,wk flu hosp rate,18,0
2020-05-02,wk flu hosp rate,20,0
2020-05-02,wk flu hosp rate,21,0
2020-05-02,wk flu hosp rate,22,0
2020-05-02,wk flu hosp rate,25,0
2020-05-02,wk flu hosp rate,24,0
2020-05-02,wk flu hosp rate,23,0
2020-05-02,wk flu hosp rate,26,0
2020-05-02,wk flu hosp rate,27,0
2020-05-02,wk flu hosp rate,29,0
2020-05-02,wk flu hosp rate,28,0
2020-05-02,wk flu hosp rate,30,0
2020-05-02,wk flu hosp rate,37,0
2020-05-02,wk flu hosp rate,38,0
2020-05-02,wk flu hosp rate,31,0
2020-05-02,wk flu hosp rate,33,0
2020-05-02,wk flu hosp rate,34,0
2020-05-02,wk flu hosp rate,35,0
2020-05-02,wk flu hosp rate,32,0
2020-05-02,wk flu hosp rate,36,0
2020-05-02,wk flu hosp rate,39,0
2020-05-02,wk flu hosp rate,40,0
2020-05-02,wk flu hosp rate,41,0
2020-05-02,wk flu hosp rate,42,0
2020-05-02,wk flu hosp rate,72,0
2020-05-02,wk flu hosp rate,44,0
2020-05-02,wk flu hosp rate,45,0
2020-05-02,wk flu hosp rate,46,0
2020-05-02,wk flu hosp rate,47,0
2020-05-02,wk flu hosp rate,48,0
2020-05-02,wk flu hosp rate,US,0
2020-05-02,wk flu hosp rate,49,0
2020-05-02,wk flu hosp rate,51,0
2020-05-02,wk flu hosp rate,50,0
2020-05-02,wk flu hosp rate,53,0
2020-05-02,wk flu hosp rate,55,0
2020-05-02,wk flu hosp rate,54,0
2020-05-02,wk flu hosp rate,56,0
2020-05-09,wk flu hosp rate,02,0
2020-05-09,wk flu hosp rate,01,0
2020-05-09,wk flu hosp rate,05,0
2020-05-09,wk flu hosp rate,04,0
2020-05-09,wk flu hosp rate,06,0
2020-05-09,wk flu hosp rate,08,0
2020-05-09,wk flu hosp rate,09,0
2020-05-09,wk flu hosp rate,11,0
2020-05-09,wk flu hosp rate,10,0
2020-05-09,wk flu hosp rate,12,0
2020-05-09,wk flu hosp rate,13,0
2020-05-09,wk flu hosp rate,15,0
2020-05-09,wk flu hosp rate,19,0
2020-05-09,wk flu hosp rate,16,0
2020-05-09,wk flu hosp rate,17,0
2020-05-09,wk flu hosp rate,18,0
2020-05-09,wk flu hosp rate,20,0
2020-05-09,wk flu hosp rate,21,0
2020-05-09,wk flu hosp rate,22,0
2020-05-09,wk flu hosp rate,25,0
2020-05-09,wk flu hosp rate,24,0
2020-05-09,wk flu hosp rate,23,0
2020-05-09,wk flu hosp rate,26,0
2020-05-09,wk flu hosp rate,27,0
2020-05-09,wk flu hosp rate,29,0
2020-05-09,wk flu hosp rate,28,0
2020-05-09,wk flu hosp rate,30,0
2020-05-09,wk flu hosp rate,37,0
2020-05-09,wk flu hosp rate,38,0
2020-05-09,wk flu hosp rate,31,0
2020-05-09,wk flu hosp rate,33,0
2020-05-09,wk flu hosp rate,34,0
2020-05-09,wk flu hosp rate,35,0
2020-05-09,wk flu hosp rate,32,0
2020-05-09,wk flu hosp rate,36,0
2020-05-09,wk flu hosp rate,39,0
2020-05-09,wk flu hosp rate,40,0
2020-05-09,wk flu hosp rate,41,0
2020-05-09,wk flu hosp rate,42,0
2020-05-09,wk flu hosp rate,72,0
2020-05-09,wk flu hosp rate,44,0
2020-05-09,wk flu hosp rate,45,0
2020-05-09,wk flu hosp rate,46,0
2020-05-09,wk flu hosp rate,47,0
2020-05-09,wk flu hosp rate,48,0
2020-05-09,wk flu hosp rate,US,0
2020-05-09,wk flu hosp rate,49,0
2020-05-09,wk flu hosp rate,51,0
2020-05-09,wk flu hosp rate,50,0
2020-05-09,wk flu hosp rate,53,0
2020-05-09,wk flu hosp rate,55,0
2020-05-09,wk flu hosp rate,54,0
2020-05-09,wk flu hosp rate,56,0
2020-05-16,wk flu hosp rate,02,0
2020-05-16,wk flu hosp rate,01,0
2020-05-16,wk flu hosp rate,05,0
2020-05-16,wk flu hosp rate,04,0
2020-05-16,wk flu hosp rate,06,0
2020-05-16,wk flu hosp rate,08,0
2020-05-16,wk flu hosp rate,09,0
2020-05-16,wk flu hosp rate,11,0
2020-05-16,wk flu hosp rate,10,0
